4469973949	True	['earth_spirit', 'furion', 'doom_bringer', 'weaver', 'kunkka']	['elder_titan', 'dark_seer', 'witch_doctor', 'phantom_lancer', 'leshrac']
4469804184	False	['dark_seer', 'slark', 'warlock', 'sand_king', 'monkey_king']	['lich', 'grimstroke', 'doom_bringer', 'antimage', 'viper']
4469773727	True	['jakiro', 'pangolier', 'shadow_shaman', 'kunkka', 'ursa']	['magnataur', 'troll_warlord', 'bane', 'bounty_hunter', 'venomancer']
4469766006	False	['viper', 'grimstroke', 'enigma', 'sven', 'weaver']	['furion', 'life_stealer', 'vengefulspirit', 'batrider', 'magnataur']
4469733801	False	['earth_spirit', 'juggernaut', 'witch_doctor', 'clinkz', 'beastmaster']	['doom_bringer', 'grimstroke', 'viper', 'undying', 'phantom_lancer']
4469661947	False	['magnataur', 'troll_warlord', 'dark_seer', 'legion_commander', 'tidehunter']	['furion', 'batrider', 'crystal_maiden', 'doom_bringer', 'kunkka']
4469644248	True	['magnataur', 'batrider', 'crystal_maiden', 'dragon_knight', 'razor']	['troll_warlord', 'furion', 'rubick', 'brewmaster', 'monkey_king']
4469640517	False	['bane', 'bounty_hunter', 'enigma', 'razor', 'puck']	['life_stealer', 'witch_doctor', 'vengefulspirit', 'rattletrap', 'queenofpain']
4469601488	False	['bounty_hunter', 'rubick', 'juggernaut', 'dark_seer', 'razor']	['viper', 'keeper_of_the_light', 'earth_spirit', 'doom_bringer', 'weaver']
4469368360	False	['tiny', 'pangolier', 'shadow_shaman', 'faceless_void', 'disruptor']	['chen', 'phantom_assassin', 'grimstroke', 'bounty_hunter', 'viper']
4469316636	False	['furion', 'elder_titan', 'pangolier', 'juggernaut', 'lone_druid']	['shadow_demon', 'viper', 'nyx_assassin', 'troll_warlord', 'batrider']
4469316456	True	['furion', 'ursa', 'vengefulspirit', 'razor', 'storm_spirit']	['troll_warlord', 'earth_spirit', 'oracle', 'venomancer', 'faceless_void']
4469197570	True	['viper', 'sven', 'phantom_assassin', 'oracle', 'monkey_king']	['rubick', 'juggernaut', 'lich', 'kunkka', 'razor']
4468995163	True	['rubick', 'viper', 'sven', 'weaver', 'furion']	['chen', 'kunkka', 'tusk', 'dark_seer', 'antimage']
4468936035	False	['leshrac', 'bounty_hunter', 'sven', 'terrorblade', 'slardar']	['nyx_assassin', 'crystal_maiden', 'viper', 'ember_spirit', 'pugna']
4468916368	False	['jakiro', 'lone_druid', 'sven', 'tiny', 'skywrath_mage']	['furion', 'pangolier', 'brewmaster', 'razor', 'arc_warden']
4468881290	True	['grimstroke', 'juggernaut', 'phoenix', 'slardar', 'venomancer']	['monkey_king', 'nyx_assassin', 'winter_wyvern', 'night_stalker', 'invoker']
4468837423	False	['chen', 'pangolier', 'earth_spirit', 'kunkka', 'terrorblade']	['troll_warlord', 'magnataur', 'puck', 'crystal_maiden', 'ember_spirit']
4468787031	True	['furion', 'ember_spirit', 'faceless_void', 'crystal_maiden', 'invoker']	['tidehunter', 'rubick', 'slark', 'oracle', 'puck']
4468753928	False	['tiny', 'pangolier', 'tusk', 'troll_warlord', 'enigma']	['chen', 'phantom_assassin', 'rubick', 'slardar', 'puck']
4468746322	False	['lich', 'juggernaut', 'tiny', 'batrider', 'kunkka']	['keeper_of_the_light', 'rubick', 'centaur', 'weaver', 'razor']
4468723043	True	['elder_titan', 'jakiro', 'beastmaster', 'troll_warlord', 'nevermore']	['furion', 'earth_spirit', 'juggernaut', 'puck', 'batrider']
4468641756	True	['night_stalker', 'earth_spirit', 'bane', 'luna', 'nevermore']	['keeper_of_the_light', 'tiny', 'naga_siren', 'shredder', 'jakiro']
